frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
224,5,37510,759,723690,0.0,0.595855712890625,0.6528996825218201,generated_videos/surface_grid_4_youtube.mp4
225,5,37668,759,723516,0.0,0.59521484375,0.6517230272293091,generated_videos/surface_grid_4_youtube.mp4
226,5,37827,759,723588,0.0,0.592376708984375,0.6504847407341003,generated_videos/surface_grid_4_youtube.mp4
227,5,37986,759,723530,0.0,0.59149169921875,0.6498293876647949,generated_videos/surface_grid_4_youtube.mp4
228,4,38147,760,724582,0.0,0.59149169921875,0.6504387855529785,generated_videos/surface_grid_4_youtube.mp4
229,4,38305,760,724624,0.0,0.5956649780273438,0.6545350551605225,generated_videos/surface_grid_4_youtube.mp4
230,4,38465,760,724694,0.0,0.5965957641601562,0.6572877168655396,generated_videos/surface_grid_4_youtube.mp4
231,4,38623,760,724700,0.0,0.59844970703125,0.6580893993377686,generated_videos/surface_grid_4_youtube.mp4
232,4,38783,761,724656,0.0,0.596405029296875,0.6597886681556702,generated_videos/surface_grid_4_youtube.mp4
233,4,38941,762,724802,0.0,0.6027984619140625,0.658385157585144,generated_videos/surface_grid_4_youtube.mp4
234,4,39103,762,724692,0.0,0.602447509765625,0.6557608842849731,generated_videos/surface_grid_4_youtube.mp4
235,4,39263,762,724786,0.0,0.6042022705078125,0.6576056480407715,generated_videos/surface_grid_4_youtube.mp4
236,3,39425,762,725918,0.0,0.5945119857788086,0.6576989889144897,generated_videos/surface_grid_4_youtube.mp4
237,3,39585,762,725838,0.0,0.6046295166015625,0.6588367223739624,generated_videos/surface_grid_4_youtube.mp4
238,4,39746,761,724714,0.0,0.60638427734375,0.6600361466407776,generated_videos/surface_grid_4_youtube.mp4
239,4,39906,761,724682,0.0,0.60516357421875,0.6568767428398132,generated_videos/surface_grid_4_youtube.mp4
240,3,40068,762,725756,0.0,0.609405517578125,0.6572028398513794,generated_videos/surface_grid_4_youtube.mp4
241,3,40226,763,725792,0.0,0.603973388671875,0.6612495183944702,generated_videos/surface_grid_4_youtube.mp4
242,3,40389,764,725834,0.0,0.602569580078125,0.6568311452865601,generated_videos/surface_grid_4_youtube.mp4
