frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,axis_left,673.0,308.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,axis_right,633.0,325.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,1,2,3,0.7645208131655372,7.840931980407196,person,0.8265140056610107,633.0,243.0,674.0,326.0,1686,contact_low,640.0,318.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,centroid,511.7320861816406,193.44981384277344,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,axis_front,513.0,235.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,axis_back,504.0,160.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,axis_left,529.0,194.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,axis_right,498.0,197.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,3,3,3,0.8219073152049023,2.3263154749305546,person,0.7433465719223022,498.0,160.0,530.0,236.0,1325,contact_low,512.0,227.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,centroid,751.362060546875,72.41082000732422,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,axis_front,737.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,axis_back,767.0,52.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
2,2,4,3,1.0,0.04666595880194111,car,0.7797593474388123,735.0,52.0,768.0,94.0,1312,axis_left,767.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
